temperature,time_s,soc
-20C,3300.5,0.35325223673472833
-20C,3301.0,0.35327196006806166
-20C,3301.5,0.353291683401395
-20C,3302.0,0.353311407867101
-20C,3302.5,0.3533311351637387
-20C,3303.0,0.3533508652913081
-20C,3303.5,0.35337059824980915
-20C,3304.0,0.3533903339905499
-20C,3304.5,0.3534100697312907
-20C,3305.0,0.35342980547203146
-20C,3305.5,0.3534495412127722
-20C,3306.0,0.353469276953513
-20C,3306.5,0.35348901269425376
-20C,3307.0,0.3535087484349945
-20C,3307.5,0.3535284841757353
-20C,3308.0,0.35354821991647606
-20C,3308.5,0.3535679556572168
-20C,3309.0,0.3535876913979576
-20C,3309.5,0.35360742713869836
-20C,3310.0,0.3536271628794391
-20C,3310.5,0.3536468986201799
-20C,3311.0,0.35366663436092066
-20C,3311.5,0.35368637010166143
-20C,3312.0,0.3537061058424022
-20C,3312.5,0.35372584158314296
-20C,3313.0,0.35374557732388373
-20C,3313.5,0.3537653130646245
-20C,3314.0,0.3537850362776904
-20C,3314.5,0.3538047281715692
-20C,3315.0,0.3538243887462609
-20C,3315.5,0.35384401800176546
-20C,3316.0,0.3538636224462099
-20C,3316.5,0.3538832268906543
-20C,3317.0,0.35390283133509876
-20C,3317.5,0.3539224357795432
-20C,3318.0,0.3539420402239876
-20C,3318.5,0.35396164466843205
-20C,3319.0,0.3539812491128765
-20C,3319.5,0.3540008535573209
-20C,3320.0,0.35402045800176535
-20C,3320.5,0.3540400624462098
-20C,3321.0,0.3540596668906542
-20C,3321.5,0.35407927133509864
-20C,3322.0,0.3540988757795431
-20C,3322.5,0.3541184802239875
-20C,3323.0,0.35413808466843194
-20C,3323.5,0.3541576891128764
-20C,3324.0,0.3541772935573208
-20C,3324.5,0.35419689800176524
-20C,3325.0,0.35421650244620967
-20C,3325.5,0.3542361068906541
-20C,3326.0,0.35425571068890516
-20C,3326.5,0.35427531287167263
-20C,3327.0,0.3542949134389566
-20C,3327.5,0.354314512390757
-20C,3328.0,0.3543340575759422
-20C,3328.5,0.35435360276112743
-20C,3329.0,0.35437314794631264
-20C,3329.5,0.35439269313149785
-20C,3330.0,0.35441223831668306
-20C,3330.5,0.35443178350186827
-20C,3331.0,0.3544513286870535
-20C,3331.5,0.3544708738722387
-20C,3332.0,0.3544904190574239
-20C,3332.5,0.3545099642426091
-20C,3333.0,0.3545295094277943
-20C,3333.5,0.35454905461297953
-20C,3334.0,0.35456859979816474
-20C,3334.5,0.35458814498334995
-20C,3335.0,0.35460769016853516
-20C,3335.5,0.35462723535372037
-20C,3336.0,0.3546467805389056
-20C,3336.5,0.3546663257240908
-20C,3337.0,0.354685870909276
-20C,3337.5,0.3547054160944612
-20C,3338.0,0.35472495464141596
-20C,3338.5,0.3547444765927946
-20C,3339.0,0.3547639819485972
-20C,3339.5,0.3547834707088237
-20C,3340.0,0.354802949968083
-20C,3340.5,0.3548224818199348
-20C,3341.0,0.35484201367178664
-20C,3341.5,0.35486154552363847
-20C,3342.0,0.3548810773754903
-20C,3342.5,0.3549006092273421
-20C,3343.0,0.35492014107919395
-20C,3343.5,0.3549396729310458
-20C,3344.0,0.3549592047828976
-20C,3344.5,0.35497873663474944
-20C,3345.0,0.35499826848660126
-20C,3345.5,0.3550178003384531
-20C,3346.0,0.3550373321903049
-20C,3346.5,0.35505686404215675
-20C,3347.0,0.3550763958940086
-20C,3347.5,0.3550959277458604
-20C,3348.0,0.35511545959771224
-20C,3348.5,0.35513499144956406
-20C,3349.0,0.3551545233014159
-20C,3349.5,0.3551740551532677
-20C,3350.0,0.35519357913183064
-20C,3350.5,0.3552130834271713
-20C,3351.0,0.35523256803928965
-20C,3351.5,0.35525203296818575
-20C,3352.0,0.355271484264482
-20C,3352.5,0.3552909133385561
-20C,3353.0,0.3553103424126302
-20C,3353.5,0.3553297714867043
-20C,3354.0,0.3553492005607784
-20C,3354.5,0.3553686296348525
-20C,3355.0,0.3553880587089266
-20C,3355.5,0.3554074877830007
-20C,3356.0,0.3554269168570748
-20C,3356.5,0.3554463459311489
-20C,3357.0,0.355465775005223
-20C,3357.5,0.35548520407929707
-20C,3358.0,0.35550463315337116
-20C,3358.5,0.35552406222744526
-20C,3359.0,0.35554349130151935
-20C,3359.5,0.35556292037559345
-20C,3360.0,0.35558234944966755
-20C,3360.5,0.35560177852374164
-20C,3361.0,0.35562120759781574
-20C,3361.5,0.35564063667188983
-20C,3362.0,0.35566005903782877
-20C,3362.5,0.35567946463342986
-20C,3363.0,0.3556988534586931
-20C,3363.5,0.35571822551361854
-20C,3364.0,0.3557375812543593
-20C,3364.5,0.355756939958063
-20C,3365.0,0.35577629866176674
-20C,3365.5,0.3557956573654705
-20C,3366.0,0.3558150160691742
-20C,3366.5,0.35583437477287794
-20C,3367.0,0.35585373347658167
-20C,3367.5,0.3558730921802854
-20C,3368.0,0.35589245088398913
-20C,3368.5,0.35591180958769286
-20C,3369.0,0.3559311682913966
-20C,3369.5,0.3559505269951003
-20C,3370.0,0.35596988569880406
-20C,3370.5,0.3559892444025078
-20C,3371.0,0.3560086031062115
-20C,3371.5,0.35602796180991525
-20C,3372.0,0.356047320513619
-20C,3372.5,0.3560666792173227
-20C,3373.0,0.35608603792102644
-20C,3373.5,0.3561053966247302
-20C,3374.0,0.3561247553284339
-20C,3374.5,0.35614411403213764
-20C,3375.0,0.35616347273584137
-20C,3375.5,0.3561828314395451
-20C,3376.0,0.3562021554951098
-20C,3376.5,0.3562214438284431
-20C,3377.0,0.3562407362358505
-20C,3377.5,0.3562600286432579
-20C,3378.0,0.3562793210506653
-20C,3378.5,0.3562986134580727
-20C,3379.0,0.35631790586548007
-20C,3379.5,0.35633719827288746
-20C,3380.0,0.35635649068029485
-20C,3380.5,0.35637578308770224
-20C,3381.0,0.3563950754951096
-20C,3381.5,0.356414367902517
-20C,3382.0,0.3564336603099244
-20C,3382.5,0.3564529527173318
-20C,3383.0,0.3564722451247392
-20C,3383.5,0.3564915375321466
-20C,3384.0,0.35651082993955396
-20C,3384.5,0.35653012234696135
-20C,3385.0,0.35654941475436874
-20C,3385.5,0.35656870716177613
-20C,3386.0,0.3565879995691835
-20C,3386.5,0.3566072919765909
-20C,3387.0,0.3566265843839983
-20C,3387.5,0.3566458767914057
-20C,3388.0,0.35666516118325775
-20C,3388.5,0.35668442553622143
-20C,3389.0,0.35670366072140663
-20C,3389.5,0.35672289590659184
-20C,3390.0,0.35674213109177705
-20C,3390.5,0.35676136627696226
-20C,3391.0,0.35678060146214746
-20C,3391.5,0.35679983664733267
-20C,3392.0,0.3568190718325179
-20C,3392.5,0.3568383070177031
-20C,3393.0,0.3568575422028883
-20C,3393.5,0.3568767773880735
-20C,3394.0,0.3568960125732587
-20C,3394.5,0.3569152477584439
-20C,3395.0,0.3569344829436291
-20C,3395.5,0.3569537181288143
-20C,3396.0,0.35697295331399953
-20C,3396.5,0.35699218849918474
-20C,3397.0,0.35701142368436994
-20C,3397.5,0.35703065886955515
-20C,3398.0,0.35704989405474036
-20C,3398.5,0.35706912923992556
-20C,3399.0,0.35708836442511077
-20C,3399.5,0.357107599610296
-20C,3400.0,0.35712682051002587
-20C,3400.5,0.35714600569611754
-20C,3401.0,0.35716516791833974
-20C,3401.5,0.35718435773315454
-20C,3402.0,0.35720354754796935
-20C,3402.5,0.35722273736278415
-20C,3403.0,0.35724192717759895
-20C,3403.5,0.35726111699241375
-20C,3404.0,0.35728030680722855
-20C,3404.5,0.35729949662204336
-20C,3405.0,0.35731868643685816
-20C,3405.5,0.35733787625167296
-20C,3406.0,0.35735706606648776
-20C,3406.5,0.35737625588130256
-20C,3407.0,0.35739544569611736
-20C,3407.5,0.35741463551093217
-20C,3408.0,0.35743382532574697
-20C,3408.5,0.35745301514056177
-20C,3409.0,0.35747220495537657
-20C,3409.5,0.3574913947701914
-20C,3410.0,0.3575105845850062
-20C,3410.5,0.357529774399821
-20C,3411.0,0.3575489642146358
-20C,3411.5,0.3575681540294506
-20C,3412.0,0.3575873246604569
-20C,3412.5,0.3576064473319419
-20C,3413.0,0.35762552204390563
-20C,3413.5,0.3576445438957575
-20C,3414.0,0.3576635657476094
-20C,3414.5,0.35768258759946125
-20C,3415.0,0.35770160945131313
-20C,3415.5,0.357720631303165
-20C,3416.0,0.3577396531550169
-20C,3416.5,0.35775867500686875
-20C,3417.0,0.35777769685872063
-20C,3417.5,0.3577967187105725
-20C,3418.0,0.3578157405624244
-20C,3418.5,0.35783476241427625
-20C,3419.0,0.3578537842661281
-20C,3419.5,0.35787280611798
-20C,3420.0,0.3578918279698319
-20C,3420.5,0.35791084982168375
-20C,3421.0,0.3579298716735356
-20C,3421.5,0.3579488935253875
-20C,3422.0,0.3579679153772394
-20C,3422.5,0.35798693722909125
-20C,3423.0,0.3580059590809431
-20C,3423.5,0.358024980932795
-20C,3424.0,0.3580440031392167
-20C,3424.5,0.35806302623206304
-20C,3425.0,0.358082050211334
-20C,3425.5,0.3581010750261488
-20C,3426.0,0.3581200998409636
-20C,3426.5,0.3581391246557784
-20C,3427.0,0.3581581494705932
-20C,3427.5,0.358177174285408
-20C,3428.0,0.3581961991002228
-20C,3428.5,0.35821522391503763
-20C,3429.0,0.35823424872985243
-20C,3429.5,0.35825327354466724
-20C,3430.0,0.35827229835948204
-20C,3430.5,0.35829132317429685
-20C,3431.0,0.35831034798911165
-20C,3431.5,0.35832937280392646
-20C,3432.0,0.35834839761874127
-20C,3432.5,0.35836742243355607
-20C,3433.0,0.3583864472483709
-20C,3433.5,0.3584054720631857
-20C,3434.0,0.3584244968780005
-20C,3434.5,0.3584435216928153
-20C,3435.0,0.3584625465076301
-20C,3435.5,0.3584815713224449
-20C,3436.0,0.358500587504424
-20C,3436.5,0.3585195821043138
-20C,3437.0,0.35853855512211424
-20C,3437.5,0.3585575065578254
-20C,3438.0,0.3585764430393069
-20C,3438.5,0.3585953795207884
-20C,3439.0,0.3586143160022699
-20C,3439.5,0.3586332524837514
-20C,3440.0,0.3586521889652329
-20C,3440.5,0.35867112544671437
-20C,3441.0,0.35869006192819586
-20C,3441.5,0.35870899840967735
-20C,3442.0,0.35872793489115884
-20C,3442.5,0.35874687137264033
-20C,3443.0,0.3587658078541218
-20C,3443.5,0.3587847443356033
-20C,3444.0,0.3588036808170848
-20C,3444.5,0.3588226172985663
-20C,3445.0,0.3588415537800478
-20C,3445.5,0.3588604902615293
-20C,3446.0,0.35887942674301077
-20C,3446.5,0.35889836322449226
-20C,3447.0,0.35891729970597375
-20C,3447.5,0.35893623618745524
-20C,3448.0,0.35895517266893673
-20C,3448.5,0.3589741091504182
-20C,3449.0,0.3589930456318997
-20C,3449.5,0.3590119821133812
-20C,3450.0,0.35903087694478963
-20C,3450.5,0.35904972046330813
-20C,3451.0,0.3590685639818266
-20C,3451.5,0.3590874075003451
-20C,3452.0,0.3591062510188636
-20C,3452.5,0.3591250945373821
-20C,3453.0,0.3591439380559006
-20C,3453.5,0.3591627815744191
-20C,3454.0,0.3591816250929376
-20C,3454.5,0.3592004686114561
-20C,3455.0,0.3592193121299746
-20C,3455.5,0.3592381556484931
-20C,3456.0,0.3592569991670116
-20C,3456.5,0.3592758426855301
-20C,3457.0,0.3592946862040486
-20C,3457.5,0.3593135297225671
-20C,3458.0,0.3593323732410856
-20C,3458.5,0.3593512167596041
-20C,3459.0,0.35937006027812257
-20C,3459.5,0.35938890379664107
-20C,3460.0,0.35940774731515956
-20C,3460.5,0.35942659083367806
-20C,3461.0,0.35944543435219656
-20C,3461.5,0.35946427787071505
-20C,3462.0,0.35948310836210234
-20C,3462.5,0.3595019062856615
-20C,3463.0,0.3595206936930689
-20C,3463.5,0.3595394811004763
-20C,3464.0,0.3595582685078837
-20C,3464.5,0.3595770559152911
-20C,3465.0,0.3595958433226985
-20C,3465.5,0.3596146307301059
-20C,3466.0,0.3596334181375133
-20C,3466.5,0.3596522055449207
-20C,3467.0,0.35967099295232813
-20C,3467.5,0.35968978035973553
-20C,3468.0,0.35970856776714294
-20C,3468.5,0.35972735517455035
-20C,3469.0,0.35974614258195775
-20C,3469.5,0.35976492998936516
-20C,3470.0,0.35978371739677256
-20C,3470.5,0.35980250480417997
-20C,3471.0,0.3598212922115874
-20C,3471.5,0.3598400796189948
-20C,3472.0,0.3598588670264022
-20C,3472.5,0.3598776544338096
-20C,3473.0,0.359896441841217
-20C,3473.5,0.3599152292486244
-20C,3474.0,0.35993401709294387
-20C,3474.5,0.35995280602954355
-20C,3475.0,0.35997159605842344
-20C,3475.5,0.3599902988362012
-20C,3476.0,0.360009001613979
-20C,3476.5,0.36002770439175674
-20C,3477.0,0.3600464071695345
-20C,3477.5,0.3600651099473123
-20C,3478.0,0.36008381272509005
-20C,3478.5,0.3601025155028678
-20C,3479.0,0.3601212182806456
-20C,3479.5,0.36013992105842335
-20C,3480.0,0.3601586238362011
-20C,3480.5,0.3601773266139789
-20C,3481.0,0.36019602939175666
-20C,3481.5,0.3602147321695344
-20C,3482.0,0.3602334349473122
-20C,3482.5,0.36025213772508996
-20C,3483.0,0.36027084050286773
-20C,3483.5,0.3602895432806455
-20C,3484.0,0.36030824605842326
-20C,3484.5,0.36032694883620103
-20C,3485.0,0.3603456516139788
-20C,3485.5,0.36036435439175657
-20C,3486.0,0.3603830551068412
-20C,3486.5,0.3604017506651931
-20C,3487.0,0.3604204410668122
-20C,3487.5,0.36043912631169855
-20C,3488.0,0.36045783001540227
-20C,3488.5,0.360476533719106
-20C,3489.0,0.3604952374228097
-20C,3489.5,0.3605139411265134
-20C,3490.0,0.36053264483021713
-20C,3490.5,0.36055134853392085
-20C,3491.0,0.36057005223762456
-20C,3491.5,0.3605887559413283
-20C,3492.0,0.360607459645032
-20C,3492.5,0.3606261633487357
-20C,3493.0,0.3606448670524394
-20C,3493.5,0.36066357075614314
-20C,3494.0,0.36068227445984685
-20C,3494.5,0.36070097816355057
-20C,3495.0,0.3607196818672543
-20C,3495.5,0.360738385570958
-20C,3496.0,0.3607570892746617
-20C,3496.5,0.36077579297836543
-20C,3497.0,0.36079449668206914
-20C,3497.5,0.36081320038577286
-20C,3498.0,0.3608318938506898
-20C,3498.5,0.3608505617186399
-20C,3499.0,0.3608692039896231
-20C,3499.5,0.3608878206636394
-20C,3500.0,0.36090641214512087
-20C,3500.5,0.36092500362660235
-20C,3501.0,0.3609435951080838
-20C,3501.5,0.3609621865895653
-20C,3502.0,0.3609807780710468
-20C,3502.5,0.36099936955252826
-20C,3503.0,0.36101796103400974
-20C,3503.5,0.3610365525154912
-20C,3504.0,0.3610551439969727
-20C,3504.5,0.36107373547845417
-20C,3505.0,0.36109232695993565
-20C,3505.5,0.36111091844141713
-20C,3506.0,0.3611295099228986
-20C,3506.5,0.3611481014043801
-20C,3507.0,0.36116669288586156
-20C,3507.5,0.36118528436734304
-20C,3508.0,0.3612038758488245
-20C,3508.5,0.361222467330306
-20C,3509.0,0.3612410588117875
-20C,3509.5,0.36125965029326895
-20C,3510.0,0.36127824177475043
-20C,3510.5,0.3612968332562319
-20C,3511.0,0.3613154247377134
-20C,3511.5,0.36133401621919486
-20C,3512.0,0.36135257046426317
-20C,3512.5,0.36137104435315204
-20C,3513.0,0.3613895182420409
-20C,3513.5,0.3614079921309298
-20C,3514.0,0.36142646601981865
-20C,3514.5,0.3614449399087075
-20C,3515.0,0.3614634137975964
-20C,3515.5,0.36148188768648526
-20C,3516.0,0.36150036157537413
-20C,3516.5,0.361518835464263
-20C,3517.0,0.36153730935315187
-20C,3517.5,0.36155578324204074
-20C,3518.0,0.3615742571309296
-20C,3518.5,0.3615927310198185
-20C,3519.0,0.36161120490870735
-20C,3519.5,0.3616296787975962
-20C,3520.0,0.3616481526864851
-20C,3520.5,0.36166662657537396
-20C,3521.0,0.36168510046426283
-20C,3521.5,0.3617035743531517
-20C,3522.0,0.3617220482420406
-20C,3522.5,0.36174052213092944
-20C,3523.0,0.3617589960198183
-20C,3523.5,0.3617774699087072
-20C,3524.0,0.36179593712394614
-20C,3524.5,0.3618143876550603
-20C,3525.0,0.36183282561802327
-20C,3525.5,0.36185126358098624
-20C,3526.0,0.3618697015439492
-20C,3526.5,0.3618881395069122
-20C,3527.0,0.36190657746987515
-20C,3527.5,0.3619250154328381
-20C,3528.0,0.3619434533958011
-20C,3528.5,0.36196189135876405
-20C,3529.0,0.361980329321727
-20C,3529.5,0.36199876728469
-20C,3530.0,0.36201720524765296
-20C,3530.5,0.36203564321061593
-20C,3531.0,0.3620540811735789
-20C,3531.5,0.36207251913654187
-20C,3532.0,0.36209095709950484
-20C,3532.5,0.3621093950624678
-20C,3533.0,0.3621278330254308
-20C,3533.5,0.36214627098839375
-20C,3534.0,0.3621647089513567
-20C,3534.5,0.3621831469143197
-20C,3535.0,0.36220158487728266
-20C,3535.5,0.3622200228402456
-20C,3536.0,0.3622384497654841
-20C,3536.5,0.36225684909641126
-20C,3537.0,0.3622752208330271
-20C,3537.5,0.36229357287006414
-20C,3538.0,0.3623119482404345
-20C,3538.5,0.36233032361080486
-20C,3539.0,0.3623486989811752
-20C,3539.5,0.3623670743515456
-20C,3540.0,0.36238544972191594
-20C,3540.5,0.3624038250922863
-20C,3541.0,0.36242220046265666
-20C,3541.5,0.362440575833027
-20C,3542.0,0.3624589512033974
-20C,3542.5,0.36247732657376774
-20C,3543.0,0.3624957019441381
-20C,3543.5,0.36251407731450846
-20C,3544.0,0.3625324526848788
-20C,3544.5,0.3625508280552492
-20C,3545.0,0.36256920342561955
-20C,3545.5,0.3625875787959899
-20C,3546.0,0.36260595416636027
-20C,3546.5,0.3626243295367306
-20C,3547.0,0.362642704907101
-20C,3547.5,0.36266108027747135
-20C,3548.0,0.362679447866646
-20C,3548.5,0.3626977960028315
-20C,3549.0,0.3627161246860277
-20C,3549.5,0.3627344339162348
-20C,3550.0,0.36275273132364216
-20C,3550.5,0.36277102873104955
-20C,3551.0,0.36278932613845694
-20C,3551.5,0.3628076235458643
-20C,3552.0,0.3628259209532717
-20C,3552.5,0.3628442183606791
-20C,3553.0,0.3628625157680865
-20C,3553.5,0.36288081317549387
-20C,3554.0,0.36289911058290125
-20C,3554.5,0.36291740799030864
-20C,3555.0,0.362935705397716
-20C,3555.5,0.3629540028051234
-20C,3556.0,0.3629723002125308
-20C,3556.5,0.3629905976199382
-20C,3557.0,0.36300889502734557
-20C,3557.5,0.36302719243475295
-20C,3558.0,0.36304548984216034
-20C,3558.5,0.3630637872495677
-20C,3559.0,0.3630820846569751
-20C,3559.5,0.3631003820643825
-20C,3560.0,0.3631186794717899
-20C,3560.5,0.36313697687919727
-20C,3561.0,0.36315527428660466
-20C,3561.5,0.36317357169401204
-20C,3562.0,0.36319183191406446
-20C,3562.5,0.36321002395110147
-20C,3563.0,0.3632282159881385
-20C,3563.5,0.3632464080251755
-20C,3564.0,0.3632646000622125
-20C,3564.5,0.3632827920992495
-20C,3565.0,0.36330098413628653
-20C,3565.5,0.36331917617332354
-20C,3566.0,0.36333736821036056
-20C,3566.5,0.36335556024739757
-20C,3567.0,0.3633737522844346
-20C,3567.5,0.3633919443214716
-20C,3568.0,0.3634101363585086
-20C,3568.5,0.3634283283955456
-20C,3569.0,0.36344652043258263
-20C,3569.5,0.36346471246961964
-20C,3570.0,0.36348290450665666
-20C,3570.5,0.36350109654369367
-20C,3571.0,0.3635192885807307
-20C,3571.5,0.3635374806177677
-20C,3572.0,0.3635556726548047
-20C,3572.5,0.3635738646918417
-20C,3573.0,0.36359205672887873
-20C,3573.5,0.36361024876591574
-20C,3574.0,0.36362844718864884
-20C,3574.5,0.363646661575622
-20C,3575.0,0.3636648899089553
-20C,3575.5,0.3636831182422886
-20C,3576.0,0.3637013465756219
-20C,3576.5,0.36371957490895523
-20C,3577.0,0.36373780324228855
-20C,3577.5,0.36375603157562186
-20C,3578.0,0.3637742599089552
-20C,3578.5,0.3637924882422885
-20C,3579.0,0.3638107165756218
-20C,3579.5,0.3638289449089551
-20C,3580.0,0.36384717324228844
-20C,3580.5,0.36386540157562175
-20C,3581.0,0.36388362990895506
-20C,3581.5,0.3639018582422884
-20C,3582.0,0.3639200865756217
-20C,3582.5,0.363938314908955
-20C,3583.0,0.3639565432422883
-20C,3583.5,0.36397477157562164
-20C,3584.0,0.36399299990895495
-20C,3584.5,0.36401122824228827
-20C,3585.0,0.3640294565756216
-20C,3585.5,0.3640476849089549
-20C,3586.0,0.36406590232734237
-20C,3586.5,0.36408409245836515
-20C,3587.0,0.3641022553020232
-20C,3587.5,0.3641203908583166
-20C,3588.0,0.3641385036360944
-20C,3588.5,0.3641566164138722
-20C,3589.0,0.36417472919165
-20C,3589.5,0.3641928419694278
-20C,3590.0,0.3642109547472056
-20C,3590.5,0.3642290675249834
-20C,3591.0,0.3642471803027612
-20C,3591.5,0.364265293080539
-20C,3592.0,0.3642834058583168
-20C,3592.5,0.3643015186360946
-20C,3593.0,0.3643196314138724
-20C,3593.5,0.3643377441916502
-20C,3594.0,0.364355856969428
-20C,3594.5,0.3643739697472058
-20C,3595.0,0.3643920825249836
-20C,3595.5,0.3644101953027614
-20C,3596.0,0.3644283080805392
-20C,3596.5,0.364446420858317
-20C,3597.0,0.3644645336360948
-20C,3597.5,0.3644826464138726
-20C,3598.0,0.3645007591916504
-20C,3598.5,0.3645188719694282
-20C,3599.0,0.364536984747206
-20C,3599.5,0.36455509752498383
-20C,3600.0,0.3645731373757189
-20C,3600.5,0.3645911383016448
-20C,3601.0,0.3646091392275707
-20C,3601.5,0.3646271401534966
-20C,3602.0,0.36464514107942253
-20C,3602.5,0.36466314200534844
-20C,3603.0,0.36468114293127435
-20C,3603.5,0.36469914385720026
-20C,3604.0,0.36471714478312617
-20C,3604.5,0.3647351457090521
-20C,3605.0,0.364753146634978
-20C,3605.5,0.3647711475609039
-20C,3606.0,0.3647891484868298
-20C,3606.5,0.3648071494127557
-20C,3607.0,0.3648251503386816
-20C,3607.5,0.36484315126460753
-20C,3608.0,0.36486115219053344
-20C,3608.5,0.36487915311645935
-20C,3609.0,0.36489715404238526
-20C,3609.5,0.3649151549683112
-20C,3610.0,0.3649331558942371
-20C,3610.5,0.364951156820163
-20C,3611.0,0.3649691577460889
-20C,3611.5,0.3649871586720148
-20C,3612.0,0.36500514970058984
-20C,3612.5,0.36502311598578757
-20C,3613.0,0.3650410722820839
-20C,3613.5,0.3650590285783802
-20C,3614.0,0.3650769848746765
-20C,3614.5,0.3650949411709728
-20C,3615.0,0.3651128974672691
-20C,3615.5,0.3651308537635654
-20C,3616.0,0.3651488100598617
-20C,3616.5,0.365166766356158
-20C,3617.0,0.36518472265245433
-20C,3617.5,0.36520267894875064
-20C,3618.0,0.36522063524504694
-20C,3618.5,0.36523859154134325
-20C,3619.0,0.36525654783763956
-20C,3619.5,0.36527450413393586
-20C,3620.0,0.36529246043023217
-20C,3620.5,0.3653104167265285
-20C,3621.0,0.3653283730228248
-20C,3621.5,0.3653463293191211
-20C,3622.0,0.3653642856154174
-20C,3622.5,0.3653822419117137
-20C,3623.0,0.36540019820801
-20C,3623.5,0.3654181545043063
-20C,3624.0,0.36543610208986244
-20C,3624.5,0.365454027898568
-20C,3625.0,0.3654719319304231
-20C,3625.5,0.3654898193378305
-20C,3626.0,0.3655077134119046
-20C,3626.5,0.3655256074859787
-20C,3627.0,0.3655435015600528
-20C,3627.5,0.3655613956341269
-20C,3628.0,0.36557928970820097
-20C,3628.5,0.36559718378227507
-20C,3629.0,0.36561507785634917
-20C,3629.5,0.36563297193042327
-20C,3630.0,0.36565086600449737
-20C,3630.5,0.36566876007857146
-20C,3631.0,0.36568665415264556
-20C,3631.5,0.36570454822671966
-20C,3632.0,0.36572244230079376
-20C,3632.5,0.36574033637486786
-20C,3633.0,0.36575823044894196
-20C,3633.5,0.36577612452301606
-20C,3634.0,0.36579401859709015
-20C,3634.5,0.36581191267116425
-20C,3635.0,0.36582980674523835
-20C,3635.5,0.36584770081931245
-20C,3636.0,0.36586559489338655
-20C,3636.5,0.36588348896746065
-20C,3637.0,0.36590138304153474
-20C,3637.5,0.36591927711560884
-20C,3638.0,0.3659371251507182
-20C,3638.5,0.3659549508914589
-20C,3639.0,0.3659727766321996
-20C,3639.5,0.36599060237294034
-20C,3640.0,0.36600842811368106
-20C,3640.5,0.3660262538544218
-20C,3641.0,0.3660440795951625
-20C,3641.5,0.3660619053359032
-20C,3642.0,0.36607973107664393
-20C,3642.5,0.36609755681738465
-20C,3643.0,0.36611538255812537
-20C,3643.5,0.3661332082988661
-20C,3644.0,0.3661510340396068
-20C,3644.5,0.3661688597803475
-20C,3645.0,0.36618668552108824
-20C,3645.5,0.36620451126182896
-20C,3646.0,0.3662223370025697
-20C,3646.5,0.3662401627433104
-20C,3647.0,0.3662579884840511
-20C,3647.5,0.36627581422479183
-20C,3648.0,0.36629363996553255
-20C,3648.5,0.36631146570627326
-20C,3649.0,0.366329291447014
-20C,3649.5,0.3663471171877547
-20C,3650.0,0.3663649279248791
-20C,3650.5,0.36638270115296273
-20C,3651.0,0.3664004494862961
-20C,3651.5,0.36641823004185164
-20C,3652.0,0.3664360105974072
-20C,3652.5,0.3664537911529628
-20C,3653.0,0.36647157170851835
-20C,3653.5,0.3664893522640739
-20C,3654.0,0.3665071328196295
-20C,3654.5,0.36652491337518506
-20C,3655.0,0.3665426939307406
-20C,3655.5,0.3665604744862962
-20C,3656.0,0.36657825504185176
-20C,3656.5,0.36659603559740733
-20C,3657.0,0.3666138161529629
-20C,3657.5,0.36663159670851847
-20C,3658.0,0.36664937726407404
-20C,3658.5,0.3666671578196296
-20C,3659.0,0.3666849383751852
-20C,3659.5,0.36670271893074075
-20C,3660.0,0.3667204994862963
-20C,3660.5,0.3667382800418519
-20C,3661.0,0.36675606059740745
-20C,3661.5,0.366773841152963
-20C,3662.0,0.3667916130841384
-20C,3662.5,0.3668093634543633
-20C,3663.0,0.3668270922636378
-20C,3663.5,0.3668447995119618
-20C,3664.0,0.3668625032156655
-20C,3664.5,0.3668802069193692
-20C,3665.0,0.36689791062307286
-20C,3665.5,0.36691561432677655
-20C,3666.0,0.36693331803048024
-20C,3666.5,0.3669510217341839
-20C,3667.0,0.3669687254378876
-20C,3667.5,0.3669864291415913
-20C,3668.0,0.367004132845295
-20C,3668.5,0.36702183654899867
-20C,3669.0,0.36703954025270236
-20C,3669.5,0.36705724395640604
-20C,3670.0,0.36707494766010973
-20C,3670.5,0.3670926513638134
-20C,3671.0,0.3671103550675171
-20C,3671.5,0.3671280587712208
-20C,3672.0,0.3671457624749245
-20C,3672.5,0.36716346617862816
-20C,3673.0,0.36718116988233185
-20C,3673.5,0.36719887358603553
-20C,3674.0,0.3672165772897392
-20C,3674.5,0.3672342809934429
-20C,3675.0,0.3672519846971466
-20C,3675.5,0.3672696884008503
-20C,3676.0,0.3672873513410242
-20C,3676.5,0.3673049374521353
-20C,3677.0,0.36732255337806125
-20C,3677.5,0.36734016930398716
-20C,3678.0,0.3673577852299131
-20C,3678.5,0.367375401155839
-20C,3679.0,0.3673930170817649
-20C,3679.5,0.36741063300769083
-20C,3680.0,0.36742824893361675
-20C,3680.5,0.36744586485954267
-20C,3681.0,0.3674634807854686
-20C,3681.5,0.3674810967113945
-20C,3682.0,0.3674987126373204
-20C,3682.5,0.36751632856324634
-20C,3683.0,0.36753394448917226
-20C,3683.5,0.3675515604150982
-20C,3684.0,0.3675691763410241
-20C,3684.5,0.36758679226695
-20C,3685.0,0.36760440819287593
-20C,3685.5,0.36762202411880185
-20C,3686.0,0.36763964004472777
-20C,3686.5,0.3676572559706537
-20C,3687.0,0.3676748718965796
-20C,3687.5,0.3676924878225055
-20C,3688.0,0.3677100894101306
-20C,3688.5,0.36772765515200373
-20C,3689.0,0.3677451850481248
-20C,3689.5,0.3677627018999767
